,Season,DayNum,WinnerLabel,ATeamID,AScore,BTeamID,BScore,NumOT,A_NumWins,A_avg_Score,A_avg_FGM,A_avg_FGA,A_avg_FGM3,A_avg_FGA3,A_avg_FTM,A_avg_FTA,A_avg_OR,A_avg_DR,A_avg_Ast,A_avg_TO,A_avg_Stl,A_avg_Blk,A_avg_PF,A_avg_EFGP,A_avg_TP,A_avg_ORP,A_avg_DRP,A_avg_RP,A_avg_FGPct,A_avg_FG3Pct,A_avg_FTR,A_avg_FTAR,A_avg_TSP,A_avg_Pos,A_avg_OffPtsPos,A_avg_DefPtsPos,A_avg_NetPtsPos,A_avg_AstP,A_NumLosses,B_NumWins,B_avg_Score,B_avg_FGM,B_avg_FGA,B_avg_FGM3,B_avg_FGA3,B_avg_FTM,B_avg_FTA,B_avg_OR,B_avg_DR,B_avg_Ast,B_avg_TO,B_avg_Stl,B_avg_Blk,B_avg_PF,B_avg_EFGP,B_avg_TP,B_avg_ORP,B_avg_DRP,B_avg_RP,B_avg_FGPct,B_avg_FG3Pct,B_avg_FTR,B_avg_FTAR,B_avg_TSP,B_avg_Pos,B_avg_OffPtsPos,B_avg_DefPtsPos,B_avg_NetPtsPos,B_avg_AstP,B_NumLosses,A_OrdinalRank,B_OrdinalRank,A_Seed,B_Seed,A_WinPct,B_WinPct
10,2003,136,0.0,1221.0,68.0,1266.0,72.0,0,25.0,69.34482758620689,24.20689655172414,52.724137931034484,5.310344827586207,14.758620689655173,15.620689655172415,22.137931034482758,12.068965517241379,24.310344827586206,15.413793103448276,13.931034482758621,7.9655172413793105,4.482758620689655,18.379310344827587,0.510509343741536,0.18287449069695602,0.37953157399020165,0.7429643539161846,0.5640309631483958,0.4594542901366492,0.3623317692710242,0.3045789793506734,0.42802661426049915,218645.10344827586,64.2383448275862,1.0807697211872365,0.889377731178768,0.19139199000846863,0.24177215057222046,4.0,23.0,78.39285714285714,27.214285714285715,56.25,5.785714285714286,15.25,18.178571428571427,23.607142857142858,13.107142857142858,24.071428571428573,16.321428571428573,13.571428571428571,6.0,3.642857142857143,18.642857142857142,0.5367233755253248,0.16831980118985138,0.4159932535979407,0.6661280104480284,0.5482626227785178,0.48467512081147535,0.3912674216417029,0.3363729404316391,0.434780805386561,263383.14285714284,67.00699999999999,1.1684959417277956,1.0070880458580556,0.16140789586973994,0.24310462713803632,5.0,65.21875,12.823529411764707,14,3,0.8620689655172413,0.8214285714285714
11,2003,136,0.0,1356.0,71.0,1281.0,72.0,0,24.0,74.53333333333333,27.366666666666667,57.86666666666667,6.1,15.833333333333334,13.7,19.4,10.833333333333334,22.466666666666665,13.566666666666666,12.5,7.966666666666667,3.2,19.333333333333332,0.5261255863699766,0.15722301575126682,0.31832945796443435,0.6706827882431219,0.4933401352696651,0.4732612164416444,0.3948492728175391,0.24606682953357917,0.3477528564209004,248523.46666666667,67.99173333333334,1.098032481081018,1.0120745489899972,0.08595793209102115,0.19983725160775917,6.0,21.0,71.7741935483871,26.161290322580644,59.193548387096776,7.483870967741935,20.967741935483872,11.96774193548387,18.161290322580644,13.483870967741936,25.903225806451612,13.741935483870968,13.612903225806452,5.709677419354839,4.32258064516129,16.870967741935484,0.5072784719092835,0.16814005874486426,0.36247143347805266,0.6683146084637321,0.5192801915764794,0.4434873237504078,0.3590301791831868,0.2052303289804049,0.3107482945137005,243880.32258064515,67.24090322580646,1.0668535625710023,0.9781751111768976,0.08867845139410468,0.2052847056375585,10.0,46.53125,22.852941176470587,11,6,0.8,0.6774193548387096
12,2003,136,1.0,1323.0,70.0,1454.0,69.0,0,22.0,80.09677419354838,27.225806451612904,60.67741935483871,8.290322580645162,21.774193548387096,17.35483870967742,22.838709677419356,11.387096774193548,26.870967741935484,16.903225806451612,12.774193548387096,7.451612903225806,5.645161290322581,16.225806451612904,0.5194162502480918,0.1539455927854562,0.30973668070044275,0.6693745132662037,0.4992601373321021,0.45098645492164324,0.3840556625839083,0.29186093008062114,0.38177767728177286,286833.48387096776,72.0221935483871,1.1113249557127107,0.9947382439417854,0.11658671177092503,0.2352385696233069,9.0,23.0,77.1,27.266666666666666,57.63333333333333,7.766666666666667,21.8,14.8,21.433333333333334,11.533333333333333,23.0,17.1,14.866666666666667,8.8,3.6,20.133333333333333,0.5425703362202969,0.18164522726941332,0.3386792841636238,0.6749538550980257,0.5064070501138127,0.4743092627666788,0.36105509220866794,0.2636717099206679,0.3819037626430912,260770.2,70.31160000000001,1.096727352853432,0.9916320836936126,0.10509526915981954,0.2427241307392442,7.0,22.11764705882353,48.15625,5,12,0.7096774193548387,0.7666666666666667
13,2003,136,1.0,1328.0,71.0,1354.0,54.0,0,24.0,71.16666666666667,25.266666666666666,56.53333333333333,7.466666666666667,18.966666666666665,13.166666666666666,18.6,12.133333333333333,24.966666666666665,14.166666666666666,11.8,6.933333333333334,3.7666666666666666,18.6,0.5121235704809559,0.15507831635187272,0.3472843435104195,0.7098535265941734,0.5309125488252445,0.4462205360376688,0.39122502861700603,0.23485597923112347,0.3320303232768793,233455.4,64.3096,1.1007585980869332,0.9296641987075639,0.1710943993793694,0.21955163734530558,6.0,20.0,72.8,24.8,54.36666666666667,5.166666666666667,15.466666666666667,18.033333333333335,25.8,12.966666666666667,24.266666666666666,10.266666666666667,19.466666666666665,8.0,2.9,20.733333333333334,0.5079740765678171,0.22838457389904107,0.3810711323560335,0.6299078876461477,0.5133067949406145,0.4594723900260624,0.3316172058935216,0.33818317028692374,0.4843116397979046,239979.33333333334,72.11546666666666,1.0124977826350872,0.9926785344382871,0.01981924819679985,0.14277052175625296,10.0,6.117647058823529,209.5625,1,16,0.8,0.6666666666666666
14,2003,136,0.0,1360.0,69.0,1390.0,77.0,0,17.0,74.67857142857143,25.214285714285715,53.535714285714285,6.928571428571429,18.035714285714285,17.321428571428573,26.321428571428573,11.535714285714286,26.357142857142858,16.392857142857142,18.178571428571427,5.392857142857143,3.4285714285714284,20.142857142857142,0.5376612673539682,0.21775254776248926,0.3429197330040803,0.7000875988195974,0.5345241320002696,0.47329106952429595,0.38152875937318037,0.33099962271763517,0.5018405835005549,244230.64285714287,71.65471428571429,1.0433400420501489,0.9930872993107405,0.05025274273940857,0.22807980559256252,11.0,23.0,72.25806451612904,25.64516129032258,58.03225806451613,6.935483870967742,19.387096774193548,14.03225806451613,20.774193548387096,13.741935483870968,25.129032258064516,14.64516129032258,14.32258064516129,5.516129032258065,3.3548387096774195,18.516129032258064,0.5058352967095187,0.1754221554380605,0.38411510982776537,0.6949215836599852,0.5434054173638154,0.4453851143847865,0.36165380177786877,0.2459779974967938,0.36492145500058953,243377.4193548387,67.67045161290324,1.0663630358736909,0.9820120256808275,0.08435101019286328,0.21634976230415096,8.0,81.46875,24.235294117647058,13,4,0.6071428571428571,0.7419354838709677
15,2003,136,1.0,1409.0,84.0,1173.0,71.0,0,22.0,73.51612903225806,26.387096774193548,57.03225806451613,6.645161290322581,18.322580645161292,14.096774193548388,19.387096774193548,11.161290322580646,25.806451612903224,14.774193548387096,14.32258064516129,7.580645161290323,5.0,17.322580645161292,0.5198067489436252,0.17888763984784017,0.32834823617604386,0.6706030506525817,0.5118275812818354,0.4619923229236402,0.35216634607333563,0.25205850261980556,0.3452759190312465,242801.2258064516,68.64632258064515,1.0698337767032016,0.9481193804785754,0.12171439622462635,0.21524742276552367,9.0,24.0,72.79310344827586,24.482758620689655,54.206896551724135,7.517241379310345,20.862068965517242,16.310344827586206,22.79310344827586,13.482758620689655,23.17241379310345,15.206896551724139,13.310344827586206,5.379310344827586,2.9310344827586206,17.586206896551722,0.5223677034155358,0.17164861201040613,0.4078069794499456,0.6619238447231764,0.5398148033866877,0.4524075959102403,0.3628982040750229,0.30669084762078,0.42804314686600264,235327.58620689655,63.972275862068976,1.1393163615588866,1.0353103513083268,0.10400601025056017,0.23943930253238382,5.0,57.09375,21.676470588235293,13,4,0.7096774193548387,0.8275862068965517
16,2003,136,1.0,1458.0,81.0,1451.0,74.0,0,22.0,70.72413793103448,25.03448275862069,53.89655172413793,6.241379310344827,17.379310344827587,14.413793103448276,19.448275862068964,10.310344827586206,22.551724137931036,13.310344827586206,10.517241379310345,6.9655172413793105,2.8275862068965516,14.827586206896552,0.5257351431464357,0.1447717743272489,0.3210706534803636,0.7360082520048346,0.5233493673622587,0.46621610409637315,0.35894674566741397,0.2723772725040396,0.36573018110815964,222913.44827586206,62.58289655172414,1.1302911943124123,0.9333923420209738,0.19689885229143864,0.21362177841255375,7.0,25.0,74.20689655172414,24.620689655172413,52.86206896551724,6.103448275862069,18.20689655172414,18.862068965517242,25.689655172413794,10.344827586206897,22.75862068965517,14.275862068965518,12.448275862068966,6.758620689655173,0.6551724137931034,18.862068965517242,0.5239339763538539,0.16220689659806095,0.3242512285704348,0.693885119681633,0.5109258771499356,0.4665122451118297,0.3361050162473743,0.3649336079476178,0.4957671700300694,238674.9655172414,66.16620689655173,1.1249892333810503,1.0064977974436091,0.11849143593744146,0.2154635604857597,4.0,19.794117647058822,58.09375,5,12,0.7586206896551724,0.8620689655172413
17,2003,137,1.0,1120.0,65.0,1386.0,63.0,1,19.0,70.1,25.7,54.7,5.633333333333334,16.333333333333332,13.066666666666666,19.733333333333334,11.933333333333334,22.566666666666666,13.4,15.9,8.033333333333333,4.966666666666667,16.366666666666667,0.5210959598918373,0.20094493651998555,0.36990688917080317,0.6476262478294685,0.5100045565460746,0.47005544540091687,0.35566217309335496,0.242619577069681,0.36659902654472026,225022.86666666667,67.27040000000001,1.038254594908509,0.9754395307256865,0.06281506418282247,0.19771197263593293,11.0,23.0,70.62068965517241,24.24137931034483,54.41379310344828,8.03448275862069,21.862068965517242,14.10344827586207,20.655172413793103,11.172413793103448,24.137931034482758,14.0,12.931034482758621,7.206896551724138,5.551724137931035,18.75862068965517,0.5208277543443889,0.16961116149626462,0.3338182152688147,0.6476269800973666,0.5007960544763843,0.4466449819363005,0.3629455077980069,0.2689055004376834,0.3934959707934212,225424.2068965517,65.17806896551723,1.083674697116348,0.9051949265678719,0.17847977054847594,0.21538338303032745,6.0,43.9375,24.5,10,7,0.6333333333333333,0.7931034482758621
18,2003,137,1.0,1139.0,47.0,1280.0,46.0,0,24.0,68.58620689655173,24.06896551724138,50.6551724137931,8.482758620689655,21.862068965517242,11.96551724137931,16.551724137931036,7.827586206896552,20.379310344827587,12.96551724137931,10.413793103448276,6.344827586206897,1.8620689655172413,16.06896551724138,0.5621366226538963,0.15076306096129127,0.2775708052959589,0.6637239129910458,0.4806717907965491,0.47772948338544385,0.3907223783444501,0.2408976035809954,0.3329100771811178,199637.37931034484,60.45793103448275,1.1397638245576314,1.0162898836450767,0.12347394091255504,0.216271378452548,5.0,21.0,70.16666666666667,26.333333333333332,55.8,5.566666666666666,16.2,11.933333333333334,17.633333333333333,12.666666666666666,24.6,14.5,15.633333333333333,8.733333333333333,3.7333333333333334,15.9,0.5213587038487204,0.1974672504296059,0.3834455412825127,0.6957854386105158,0.5435182949053807,0.47157736074109463,0.3456044660533824,0.220034994973848,0.3238596184789946,226518.93333333332,66.45479999999999,1.0547516615457022,0.9141355711682045,0.1406160903774977,0.21816712264688634,9.0,41.0625,16.647058823529413,12,5,0.8275862068965517,0.7
19,2003,137,1.0,1196.0,85.0,1358.0,55.0,0,24.0,75.90322580645162,26.93548387096774,56.516129032258064,8.67741935483871,22.129032258064516,13.35483870967742,18.93548387096774,10.806451612903226,24.258064516129032,16.419354838709676,13.387096774193548,7.774193548387097,4.096774193548387,16.903225806451612,0.5545693698246339,0.1708648540330735,0.32938733193740494,0.6723855469092535,0.510378355063913,0.47767552334317254,0.3918924342465826,0.24250530193658257,0.3413278393875306,248265.16129032258,67.35264516129033,1.1274920304707927,0.9630632507581227,0.16442877971267017,0.24395274476574164,7.0,21.0,71.77777777777777,24.296296296296298,53.370370370370374,6.481481481481482,18.074074074074073,16.703703703703702,23.51851851851852,10.777777777777779,25.962962962962962,15.592592592592593,15.703703703703704,7.814814814814815,5.592592592592593,19.59259259259259,0.5202784550647428,0.19645240513068687,0.3268789291289994,0.6646093383560258,0.5105131177285032,0.4589815189401367,0.36180394975971836,0.32274292991325815,0.45289894801611125,230046.59259259258,68.55037037037037,1.0502276490222069,0.9453199122982098,0.10490773672399728,0.22927757751041716,6.0,9.823529411764707,116.90625,2,15,0.7741935483870968,0.7777777777777778
20,2003,137,1.0,1231.0,67.0,1104.0,62.0,0,20.0,70.53125,23.4375,54.9375,7.53125,21.625,16.125,22.625,11.21875,25.625,13.8125,11.5,4.4375,5.34375,18.0625,0.5007231363452627,0.15094810172809897,0.3145195183091385,0.680934535529738,0.504225523063543,0.4307318014343271,0.3438599532899691,0.2964763744628423,0.41568855398854787,231131.6875,65.08325,1.0855134746932689,1.026029820439532,0.059483654253737056,0.21314697839480212,12.0,17.0,69.28571428571429,24.035714285714285,57.17857142857143,6.357142857142857,19.857142857142858,14.857142857142858,20.928571428571427,13.571428571428571,23.928571428571427,12.107142857142858,13.285714285714286,6.607142857142857,3.7857142857142856,18.035714285714285,0.47578467077421543,0.16727474322478267,0.3712555641610205,0.6868971367719345,0.5264903687862337,0.41967639856044997,0.32544187181548245,0.2638550552023066,0.37234961036585,232343.0,66.01771428571429,1.0466175703259395,0.9908212460398877,0.05579632428605163,0.18275664136892963,11.0,41.40625,38.03125,7,10,0.625,0.6071428571428571
21,2003,137,1.0,1246.0,95.0,1237.0,64.0,0,29.0,77.53125,28.46875,58.40625,5.90625,16.59375,14.6875,20.78125,12.875,24.15625,16.1875,14.0625,7.8125,5.09375,17.375,0.5375903054382503,0.17308217309190355,0.38861314244629824,0.6833481378198009,0.5408246525122734,0.4871303953717752,0.34909900433108687,0.25989805210155775,0.36683208904886244,265825.625,68.65437500000002,1.126303907270591,0.931901851877125,0.19440205539346558,0.2341243633911632,3.0,19.0,71.25,24.4375,53.9375,6.5,18.59375,15.875,22.625,11.6875,20.90625,13.375,15.90625,8.1875,1.8125,19.34375,0.5183756080729833,0.1986058774409863,0.34350619846722,0.6671138166906571,0.5033267501126146,0.4574060073027551,0.34031808159078614,0.3057071635360394,0.43639809518370054,228420.6875,68.02074999999999,1.0496876898381262,1.032685153096679,0.0170025367414475,0.19889492069041986,13.0,1.2647058823529411,150.09375,1,16,0.90625,0.59375
22,2003,137,1.0,1257.0,86.0,1122.0,64.0,0,24.0,81.83333333333333,27.966666666666665,60.833333333333336,8.433333333333334,23.4,17.466666666666665,25.1,13.2,25.1,16.6,13.366666666666667,7.2,4.733333333333333,22.666666666666668,0.5288606008098635,0.15650500343715396,0.35605343604852047,0.6640372579429616,0.5137871031855289,0.45902724806150097,0.35922655136653164,0.29250358352326594,0.4189219629072525,296169.26666666666,71.94360000000002,1.1382205176872917,0.9497385955198534,0.1884819221674382,0.2304027955815805,6.0,20.0,69.70370370370371,23.555555555555557,52.074074074074076,6.0,17.185185185185187,16.59259259259259,24.0,10.62962962962963,24.22222222222222,13.407407407407407,15.222222222222221,7.037037037037037,4.666666666666667,18.666666666666668,0.5137207777156629,0.1954974510650997,0.3221487479607433,0.6759337966581292,0.5066171445100829,0.45681021592044563,0.35354161141012463,0.3323833291365933,0.478486088516065,220007.77777777778,67.13066666666667,1.0409143750389132,1.0051185763813193,0.03579579865759377,0.20032824001447638,7.0,10.029411764705882,94.96875,4,13,0.8,0.7407407407407407
